"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"403","✨Be it long-lasting foundation, concealer, tinted moisturizer, highlighter, and don’t forget the setting spray... (… https://t.co/hWBfYQ0P4B",FALSE,5,NA,2019-03-28 22:25:31,TRUE,NA,"1111393910952083456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Clarisonic",0,FALSE,FALSE,NA,NA
"404","Milk Is Dropping More Kush Lip Balms! #Beauty #BeautyBrand #BeautyJunkie #CBDOil #Different #MakeUp #MakeupAddict… https://t.co/jfeKkCz7Wx",FALSE,1,NA,2019-03-28 19:57:26,TRUE,NA,"1111356642048835584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scarredbeauti",0,FALSE,FALSE,NA,NA
"405","Milk Is Dropping More Kush Lip Balms! #MilkMakeup #Milk #LipBalm #CBD #CBDOil #Kush #Different #Makeup #MUA https://t.co/IpTF947LQS",FALSE,0,NA,2019-03-28 19:55:18,FALSE,NA,"1111356105962205186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GloballyCouture",0,FALSE,FALSE,NA,NA
"406","I just washed my makeup brushes for the first time in over a year and the water turned to chocolate milk. Don’t be… https://t.co/C78gFOamMH",FALSE,1,NA,2019-03-28 18:22:16,TRUE,NA,"1111332693306859520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hannahcw_",0,FALSE,FALSE,NA,NA
"407","Once I found out makeup sex better than regular sex....I stayed starting shit!😩🤣🤣",FALSE,4,NA,2019-03-28 18:04:15,FALSE,NA,"1111328160740605952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Milk_Hunney_",0,FALSE,FALSE,NA,NA
"408","NEW VIDEO! I give Milk Makeup a go and let you know what's up; what's good, what's 'meh', what creates the easier p… https://t.co/MpicTZyst3",FALSE,37,NA,2019-03-28 18:01:42,TRUE,NA,"1111327520136269824",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TheAnnaEdit",1,FALSE,FALSE,NA,NA
"409","Damn the glossier milk cleanser and moisturizer slaps. I’ve realized I’m legit using less and less makeup.",FALSE,19,NA,2019-03-28 17:16:55,FALSE,NA,"1111316247797485570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thugtearzzzz",0,FALSE,FALSE,NA,NA
"410","@nutcrackergray Chocolate 💜idk if you mean colour or makeup 🤣 Acc art or singer 🤣? But if singer billie eilish💜 gray and milk x",FALSE,2,"nutcrackergray",2019-03-28 16:37:39,FALSE,"1111123393418534912","1111306366013063170","952643764106997761","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","graysonsgirl777",0,FALSE,FALSE,NA,NA
"411","@nutcrackergray •chocolate
•don’t wear makeup so i don’t have one lmao
•rex orange county 
•ethan of course :)
•milk chocolate",FALSE,1,"nutcrackergray",2019-03-28 16:21:20,FALSE,"1111123393418534912","1111302258183098369","952643764106997761","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","happydxlans",0,FALSE,FALSE,NA,NA
"412","RT @cultbeauty: @milkmakeup’s Hydro Grip Primer is BACK IN STOCK #CultBeauties! https://t.co/7BcyIBK2Ht https://t.co/W8qEHnuOou",FALSE,0,NA,2019-03-28 16:21:17,FALSE,NA,"1111302247219150848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","QueenSharon84",1,TRUE,FALSE,NA,NA
"413","@inizali Mine:
1. Dior Oil to Milk Makeup Removing Cleanser
2. LRP Effaclar Purifying Foaming Gel
3. Biologique Rec… https://t.co/vDPqvMGupj",FALSE,0,"inizali",2019-03-28 16:20:35,TRUE,"1110878295422197760","1111302070336917504","120337816","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InasaF",0,FALSE,FALSE,NA,NA
"414","@milkmakeup’s Hydro Grip Primer is BACK IN STOCK #CultBeauties! https://t.co/7BcyIBK2Ht https://t.co/W8qEHnuOou",FALSE,2,"milkmakeup",2019-03-28 16:00:19,FALSE,NA,"1111296973271912450","4227012394","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","cultbeauty",1,FALSE,FALSE,NA,NA
